Good Guy ID,Bank,Defense Level,Strategy,Last Action,Attack Count,Turns
3716,240.0,1,not_weakest,money,3,100
3717,59.999999999999986,85,analyst,defense,1,100
3718,240.0,1,not_weakest,money,3,100
3719,240.0,1,not_weakest,money,3,100
3720,10.0,99,be_strongest,defense,1,100
3721,8.0,99,late_planner,defense,3,100
3722,50.0,0,copycat,money,17,100
3723,330,67,two_one_two,defense,0,100
3724,330.0,67,two_one_two,defense,1,100
3725,330.0,67,two_one_two,defense,1,100
3726,35.0,95,late_planner,defense,3,100
3727,59.999999999999986,85,analyst,defense,3,100
3728,550.4,33,one_two_one,money,2,100
3729,540.0,1,not_weakest,money,3,100
3730,59.999999999999986,85,analyst,defense,2,100
3731,440.0,56,random,defense,1,100
3732,240.0,1,not_weakest,money,4,100
3733,35.0,95,late_planner,defense,2,100
3734,35.0,95,late_planner,defense,3,100
3735,600.0,1,not_weakest,money,3,100
3736,460,54,random,defense,0,100
3737,50.0,0,copycat,money,16,100
3738,389.5,51,random,money,2,100
3739,430.0,1,not_weakest,money,5,100
3740,59.999999999999986,85,analyst,defense,1,100
3741,20.0,0,copycat,money,17,100
3742,190.0,33,one_two_one,money,3,100
3743,240.0,1,not_weakest,money,3,100
3744,10.0,99,be_strongest,defense,1,100
3745,30.0,95,late_planner,defense,2,100
